Release,Filename,LOC,NR,nAuth,locTouched,locAdded,max_locAdded,avg_locAdded,churn,max_churn,avg_churn,chgSetSize,max_chgSetSize,avg_chgSetSize,Buggy
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/BookieWriteLedgerTest.java,201,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/ClientUtil.java,32,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerHandleAdapter.java,30,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/LedgerRecoveryTest.java,364,1,1,69,65,63,13,61,61,61.0,4,4,4,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/RoundRobinDistributionScheduleTest.java,54,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/SlowBookieTest.java,180,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestFencing.java,358,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerChecker.java,388,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestLedgerFragmentReplication.java,305,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestReadTimeout.java,88,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/client/TestSpeculativeRead.java,298,1,1,8,4,3,2,0,0,0.0,40,40,40,Y
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/GcLedgersTest.java,163,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerLayoutTest.java,128,1,1,4,2,1,1,0,0,0.0,40,40,40,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java,38,2,1,86,86,43,43,129,86,65.0,4,2,2,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerTestCase.java,75,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestLedgerManager.java,292,1,1,1,1,1,1,1,1,1.0,40,40,40,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/TestZkVersion.java,59,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreScannableTableAsyncToSyncConverter.java,51,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/MetastoreTableAsyncToSyncConverter.java,105,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/metastore/TestMetaStore.java,538,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestBKStats.java,39,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestPerChannelBookieClient.java,103,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/proto/TestProtoVersions.java,91,1,1,23,6,1,1,-11,-11,-11.0,7,7,7,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorBookieTest.java,275,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorLedgerCheckerTest.java,343,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AuditorPeriodicCheckTest.java,279,1,1,48,48,46,24,48,48,48.0,3,3,3,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/AutoRecoveryMainTest.java,63,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieAutoRecoveryTest.java,368,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/BookieLedgerIndexTest.java,205,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/ReplicationTestUtil.java,54,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestAutoRecoveryAlongWithBookieServers.java,87,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestLedgerUnderreplicationManager.java,670,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/replication/TestReplicationWorker.java,481,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/AsyncLedgerOpsTest.java,214,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BaseTestCase.java,40,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookKeeperClusterTestCase.java,504,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieClientTest.java,225,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieFailureTest.java,335,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieJournalRollingTest.java,228,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieReadWriteTest.java,906,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/BookieZKExpireTest.java,97,2,2,3,1,1,0,-3,-1,-1.0,51,40,26,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/CloseTest.java,81,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConcurrentLedgerTest.java,172,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConditionalSetTest.java,106,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ConfigurationTest.java,57,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerCreateDeleteTest.java,66,0,0,0,0,0,0,0,0,0.0,0,0,0,Y
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LedgerDeleteTest.java,136,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/LoopbackClient.java,103,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerMultiDigestTestCase.java,55,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/MultiLedgerManagerTestCase.java,49,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/PortManager.java,52,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ReadOnlyBookieTest.java,192,2,1,72,72,36,36,108,72,54.0,4,2,2,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/TestBackwardCompat.java,531,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/test/ZooKeeperUtil.java,125,1,1,1,1,1,1,1,1,1.0,40,40,40,Y
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestDiskChecker.java,86,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,bookkeeper-server/src/test/java/org/apache/bookkeeper/util/TestUtils.java,48,0,0,0,0,0,0,0,0,0.0,0,0,0,N
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,392,1,1,476,476,476,476,476,476,476.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,66,1,1,77,77,77,77,77,77,77.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java,57,1,1,69,69,69,69,69,69,69.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheMap.java,87,1,1,104,104,104,104,104,104,104.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java,96,1,1,115,115,115,115,115,115,115.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java,381,1,1,421,421,421,421,421,421,421.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java,50,1,1,61,61,61,61,61,61,61.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java,1711,2,2,2033,2021,2009,184,4018,2009,2009.0,202,158,101,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java,144,1,1,179,179,179,179,179,179,179.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java,88,1,1,106,106,106,106,106,106,106.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,31,1,1,33,33,33,33,33,33,33.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java,576,1,1,657,657,657,657,657,657,657.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java,240,1,1,295,295,295,295,295,295,295.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java,733,1,1,872,872,872,872,872,872,872.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java,380,1,1,444,444,444,444,444,444,444.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java,143,1,1,168,168,168,168,168,168,168.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java,668,1,1,752,752,752,752,752,752,752.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java,113,1,1,135,135,135,135,135,135,135.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java,1124,1,1,1126,1126,1126,1126,1126,1126,1126.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java,144,1,1,163,163,163,163,163,163,163.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java,156,1,1,184,184,184,184,184,184,184.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java,42,1,1,51,51,51,51,51,51,51.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java,24,1,1,25,25,25,25,25,25,25.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,158,1,1,180,180,180,180,180,180,180.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java,55,1,1,64,64,64,64,64,64,64.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java,80,1,1,101,101,101,101,101,101,101.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,412,1,1,512,512,512,512,512,512,512.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java,166,1,1,187,187,187,187,187,187,187.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,47,1,1,56,56,56,56,56,56,56.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,34,1,1,39,39,39,39,39,39,39.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,232,1,1,261,261,261,261,261,261,261.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java,60,1,1,73,73,73,73,73,73,73.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java,52,1,1,65,65,65,65,65,65,65.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java,274,1,1,329,329,329,329,329,329,329.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java,57,1,1,64,64,64,64,64,64,64.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java,142,1,1,164,164,164,164,164,164,164.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java,537,2,2,628,626,621,157,1245,624,623.0,198,158,99,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java,65,1,1,74,74,74,74,74,74,74.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java,95,1,1,117,117,117,117,117,117,117.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java,71,1,1,84,84,84,84,84,84,84.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java,191,2,2,228,227,226,114,452,226,226.0,202,158,101,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java,64,1,1,76,76,76,76,76,76,76.0,158,158,158,Y
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java,263,1,1,323,323,323,323,323,323,323.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/AutoFailTestSupport.java,133,1,1,153,153,153,153,153,153,153.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/CombinationTestSupport.java,222,1,1,250,250,250,250,250,250,250.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/ConnectionCleanupTest.java,60,1,1,73,73,73,73,73,73,73.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java,71,1,1,84,84,84,84,84,84,84.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/ExpiryHogTest.java,51,1,1,61,61,61,61,61,61,61.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java,755,1,1,936,936,936,936,936,936,936.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSDurableTopicRedeliverTest.java,66,1,1,76,76,76,76,76,76,76.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java,143,1,1,165,165,165,165,165,165,165.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSMessageTest.java,403,1,1,504,504,504,504,504,504,504.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JMSUsecaseTest.java,90,1,1,109,109,109,109,109,109,109.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckListenerTest.java,66,1,1,77,77,77,77,77,77,77.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckTest.java,65,1,1,75,75,75,75,75,75,75.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsBenchmark.java,167,1,1,204,204,204,204,204,204,204.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java,106,1,1,127,127,127,127,127,127,127.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckTest.java,126,1,1,148,148,148,148,148,148,148.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConnectionStartStopTest.java,148,1,1,169,169,169,169,169,169,169.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsConsumerResetActiveListenerTest.java,134,1,1,157,157,157,157,157,157,157.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsCreateConsumerInOnMessageTest.java,89,1,1,96,96,96,96,96,96,96.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java,24,1,1,26,26,26,26,26,26,26.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSendReceiveTest.java,80,1,1,87,87,87,87,87,87,87.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicTransactionTest.java,33,1,1,38,38,38,38,38,38,38.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java,232,1,1,281,281,281,281,281,281,281.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRedeliveredTest.java,323,1,1,380,380,380,380,380,380,380.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java,294,1,1,339,339,339,339,339,339,339.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveTestSupport.java,203,1,1,234,234,234,234,234,234,234.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveWithMessageExpirationTest.java,185,1,1,239,239,239,239,239,239,239.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendWithAsyncCallbackTest.java,91,1,1,107,107,107,107,107,107,107.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTestSupport.java,148,1,1,174,174,174,174,174,174,174.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicCompositeSendReceiveTest.java,91,1,1,101,101,101,101,101,101,101.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicRedeliverTest.java,149,1,1,176,176,176,176,176,176,176.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSelectorTest.java,183,1,1,212,212,212,212,212,212,212.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java,31,1,1,33,33,33,33,33,33,33.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java,76,1,1,95,95,95,95,95,95,95.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsTest.java,92,1,1,116,116,116,116,116,116,116.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java,25,1,1,28,28,28,28,28,28,28.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java,37,1,1,46,46,46,46,46,46,46.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java,31,1,1,36,36,36,36,36,36,36.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java,590,1,1,692,692,692,692,692,692,692.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java,137,1,1,164,164,164,164,164,164,164.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/MessageListenerRedeliveryTest.java,159,1,1,193,193,193,193,193,193,193.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java,115,1,1,145,145,145,145,145,145,145.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/TestSupport.java,128,1,1,151,151,151,151,151,151,151.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/TimeStampTest.java,73,1,1,91,91,91,91,91,91,91.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleConsumer.java,119,1,1,129,129,129,129,129,129,129.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleProducer.java,124,1,1,138,138,138,138,138,138,138.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadClient.java,173,1,1,222,222,222,222,222,222,222.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadController.java,81,1,1,98,98,98,98,98,98,98.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadTest.java,114,1,1,127,127,127,127,127,127,127.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/ConnectionChurnTest.java,67,2,2,79,78,77,39,154,77,77.0,198,158,99,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/InactiveDurableTopicTest.java,161,1,1,171,171,171,171,171,171,171.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/NetworkedSyncTest.java,178,1,1,212,212,212,212,212,212,212.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/NumberOfDestinationsTest.java,77,1,1,88,88,88,88,88,88,88.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfConsumer.java,122,1,1,139,139,139,139,139,139,139.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfProducer.java,111,1,1,125,125,125,125,125,125,125.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfRate.java,69,1,1,78,78,78,78,78,78,78.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicNetworkTest.java,43,1,1,50,50,50,50,50,50,50.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicTest.java,57,1,1,63,63,63,63,63,63,63.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNetworkTest.java,67,1,1,79,79,79,79,79,79,79.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNonPersistentTopicTest.java,33,1,1,37,37,37,37,37,37,37.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleTopicTest.java,165,1,1,181,181,181,181,181,181,181.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumer.java,41,1,1,47,47,47,47,47,47,47.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumerTopicTest.java,48,1,1,56,56,56,56,56,56,56.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowDurableConsumerTopicTest.java,32,1,1,38,38,38,38,38,38,38.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsResourceProvider.java,213,1,1,237,237,237,237,237,237,237.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsSendReceiveTestSupport.java,234,1,1,273,273,273,273,273,273,273.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveTest.java,97,1,1,116,116,116,116,116,116,116.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsAndByteSelectorTest.java,30,1,1,35,35,35,35,35,35,35.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsTest.java,106,1,1,129,129,129,129,129,129,129.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/test/TestSupport.java,226,1,1,261,261,261,261,261,261,261.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/test/rollback/DelegatingTransactionalMessageListener.java,62,1,1,71,71,71,71,71,71,71.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSentMessageTest.java,57,1,1,62,62,62,62,62,62,62.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSessionDeliveryModeTest.java,63,1,1,72,72,72,72,72,72,72.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositeConsumeTest.java,58,1,1,73,73,73,73,73,73,73.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositePublishTest.java,118,2,2,145,145,143,48,288,145,144.0,198,158,99,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ConcurrentProducerDurableConsumerTest.java,358,1,1,413,413,413,413,413,413,413.0,158,158,158,Y
5,hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DiscriminatingConsumerLoadTest.java,266,1,1,322,322,322,322,322,322,322.0,158,158,158,Y
