RELEASE;FILENAME;LOC;NR;NAUTH;ChgSetSize;MAX_ChgSet;AVG_ChgSet;BUGGYNESS
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java;576;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java;240;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java;733;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java;380;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java;143;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java;668;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java;113;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java;1124;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java;144;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java;156;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java;42;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java;24;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java;158;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java;55;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java;80;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java;412;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java;166;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java;47;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java;34;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java;232;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryArithmeticFunction.java;60;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/UnaryExprFunction.java;52;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ValueComparisonFunction.java;274;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionFactoryImpl.java;57;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigConnectionImpl.java;142;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/HedwigMessagingSessionFacade.java;534;2;2;186;147;93,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageConsumerImpl.java;65;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/MessageProducerImpl.java;95;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/QueueSessionImpl.java;71;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicPublisherImpl.java;191;2;2;188;147;94,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSessionImpl.java;64;1;1;147;147;147,00;No
5;hedwig-client-jms/src/main/java/org/apache/hedwig/jms/spi/TopicSubscriberImpl.java;263;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/AutoFailTestSupport.java;133;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/CombinationTestSupport.java;222;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/ConnectionCleanupTest.java;60;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/ConsumerReceiveWithTimeoutTest.java;71;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/ExpiryHogTest.java;51;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JMSConsumerTest.java;755;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JMSDurableTopicRedeliverTest.java;66;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JMSIndividualAckTest.java;143;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JMSMessageTest.java;403;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JMSUsecaseTest.java;90;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckListenerTest.java;66;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsAutoAckTest.java;65;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsBenchmark.java;167;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckListenerTest.java;106;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsClientAckTest.java;126;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsConnectionStartStopTest.java;148;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsConsumerResetActiveListenerTest.java;134;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsCreateConsumerInOnMessageTest.java;89;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSelectorTest.java;24;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicSendReceiveTest.java;80;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsDurableTopicTransactionTest.java;33;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsMultipleClientsTestSupport.java;232;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsRedeliveredTest.java;323;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsRollbackRedeliveryTest.java;294;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveTestSupport.java;203;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendReceiveWithMessageExpirationTest.java;185;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsSendWithAsyncCallbackTest.java;91;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTestSupport.java;148;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicCompositeSendReceiveTest.java;91;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicRedeliverTest.java;149;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSelectorTest.java;183;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveSubscriberTest.java;31;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveTest.java;76;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsTest.java;92;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendReceiveWithTwoConnectionsWithJMXTest.java;25;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicSendSameMessageTest.java;37;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTopicTransactionTest.java;31;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java;590;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/LoadTestBurnIn.java;137;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/MessageListenerRedeliveryTest.java;159;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/RedeliveryPolicyTest.java;115;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/TestSupport.java;128;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/TimeStampTest.java;73;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleConsumer.java;119;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/demo/SimpleProducer.java;124;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadClient.java;173;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadController.java;81;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/load/LoadTest.java;114;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/ConnectionChurnTest.java;67;2;2;186;147;93,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/InactiveDurableTopicTest.java;161;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/NetworkedSyncTest.java;178;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/NumberOfDestinationsTest.java;77;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfConsumer.java;122;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfProducer.java;111;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/PerfRate.java;69;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicNetworkTest.java;43;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleDurableTopicTest.java;57;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNetworkTest.java;67;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleNonPersistentTopicTest.java;33;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SimpleTopicTest.java;165;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumer.java;41;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowConsumerTopicTest.java;48;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/perf/SlowDurableConsumerTopicTest.java;32;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsResourceProvider.java;213;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsSendReceiveTestSupport.java;234;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveTest.java;97;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsAndByteSelectorTest.java;30;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/JmsTopicSendReceiveWithTwoConnectionsTest.java;106;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/TestSupport.java;226;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/test/rollback/DelegatingTransactionalMessageListener.java;62;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSentMessageTest.java;57;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ChangeSessionDeliveryModeTest.java;63;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositeConsumeTest.java;58;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/CompositePublishTest.java;116;2;2;186;147;93,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ConcurrentProducerDurableConsumerTest.java;358;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DiscriminatingConsumerLoadTest.java;266;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DispatchMultipleConsumersTest.java;197;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableConsumerCloseAndReconnectTest.java;153;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubProcessTest.java;518;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubSelectorDelayTest.java;199;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/DurableSubscriptionHangTestCase.java;104;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/MyObject.java;58;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/NonBlockingConsumerRedeliveryTest.java;278;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ObjectMessageNotSerializableTest.java;202;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/ProducerConsumerTestSupport.java;49;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnDurableTopicConsumedMessageTest.java;24;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/PublishOnTopicConsumedMessageTest.java;53;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/SubscribeClosePublishThenConsumeTest.java;88;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TestSupport.java;134;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TopicRedeliverTest.java;259;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionRollbackOrderTest.java;133;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/usecases/TransactionTest.java;99;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/ConsumerThread.java;74;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/DefaultTestAppender.java;63;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/IdGenerator.java;26;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/MessageIdList.java;229;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/ProducerThread.java;74;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/SimplePojo.java;72;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/activemq/util/Wait.java;35;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/hedwig/JmsTestBase.java;83;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/hedwig/jms/BasicJMSTest.java;281;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/BasicSelectorGrammarTest.java;323;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorParserTest.java;39;1;1;147;147;147,00;No
5;hedwig-client-jms/src/test/java/org/apache/hedwig/jms/selector/activemq/SelectorTest.java;323;1;1;147;147;147,00;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java;161;2;2;18;11;9,00;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java;102;2;2;18;11;9,00;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java;273;2;2;18;11;9,00;No
5;bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java;36;2;2;18;11;9,00;No
5;bookkeeper-server/src/test/java/org/apache/bookkeeper/meta/LedgerManagerIteratorTest.java;38;2;1;4;2;2,00;No
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java;191;1;1;15;15;15,00;No
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java;248;0;0;0;0;0;No
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java;400;0;0;0;0;0;No
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java;122;0;0;0;0;0;No
6;bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java;321;0;0;0;0;0;No
6;bookkeeper-benchmark/src/test/java/org/apache/bookkeeper/benchmark/TestBenchmark.java;147;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java;1137;14;3;92;15;6,57;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java;41;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java;134;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java;28;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java;873;4;2;16;13;4,00;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java;170;1;1;5;5;5,00;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java;239;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java;509;5;2;34;13;6,80;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java;38;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java;332;2;2;14;13;7,00;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java;353;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java;46;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java;509;7;2;55;13;7,86;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java;28;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java;59;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java;160;3;2;29;13;9,67;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java;534;7;2;55;13;7,86;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java;133;3;2;11;5;3,67;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java;41;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java;24;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java;850;7;2;29;11;4,14;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java;51;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java;53;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java;73;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java;47;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java;244;4;3;15;10;3,75;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java;157;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java;94;1;1;13;13;13,00;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java;124;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java;49;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java;38;0;0;0;0;0;No
6;bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java;99;2;1;18;9;9,00;No
